"value","reportDate","prettyValue","realty_id","Адрес","URL","year_built","floor_count","ceiling","Тип.перекрытий","Подъездов","Количество.лифтов","flats","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","new_realty_id","grocery","clinic","nursery","school","api_url","Пассажирские","Грузовые","Грузовых.на.подъезд","elevators","gas_supply","sports","playground","treatment","distance","weights","subclass"
297272,"2023-02-01","297 272 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6162,183932.681598812,12911,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"89"
274158,"2023-03-01","274 158 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.5821,173287.402819038,18245,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"90"
291810,"2023-04-01","291 810 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.5821,184444.725365021,9486,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"91"
290929,"2023-05-01","290 929 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.5821,183887.870551798,10085,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"92"
292217,"2023-06-01","292 217 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6062,181930.643755448,14051,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"93"
302245,"2023-07-01","302 245 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6062,188173.950940107,9180,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"94"
302245,"2023-08-01","302 245 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6062,188173.950940107,11598,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"95"
299914,"2023-09-01","299 914 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6539,181337.444827378,10264,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"96"
304536,"2023-10-01","304 536 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6539,184132.051514602,14628,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"97"
305364,"2023-11-01","305 364 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6539,184632.686377653,15790,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"98"
300492,"2023-12-01","300 492 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.7045,176293.341155764,13278,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"99"
284200,"2024-01-01","284 200 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.7045,166735.112936345,19351,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"100"
299269,"2024-02-01","299 269 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.7045,175575.828688765,15252,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"101"
311564,"2024-03-01","311 564 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6694,186632.322990296,15879,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"102"
309774,"2024-04-01","309 774 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6694,185560.081466395,10367,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"103"
309774,"2024-05-01","309 774 ₽/м²",33,"Москва, улица Теплый Стан, 23","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+23&totalArea=36.8&roomsCount=1&offerId=311772311&floor=floorLast&repairType=repairTypeEuro",1981,16,2.64,"Другие",4,"8 пассажирских",255,"Нет","Нет","Да","Нет",486,2179,2392,"Генерала Тюленева","Тёплый Стан","Тютчевская",486,"Генерала Тюленева",2179,"Тёплый Стан",1693,1.6694,185560.081466395,12641,33,14,0,14,11,"https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2023",8,0,0,2,0,0,1,1,0.53690050412155,1,"104"
