value,reportDate,prettyValue,realty_id,Адрес,URL,Год постройки,Этажность,Высота потолков,Тип перекрытий,Подъездов,Количество лифтов,Квартир,Реновация,Аварийность,Детская площадка,Спортивная площадка,Расстояние до первой станции,Расстояние до второй станции,Расстояние до третьей станции,Название первой станции,Название второй станции,Название третьей станции,Ближайшая станция после тритмента расстояние,Ближайшая станция после тритмента,Ближайшая станция до тритмента расстояние,Ближайшая станция до тритмента,Сокращение расстояния,discounted_value,Number of queries,new_realty_id,grocery,clinic,nursery,school,api_url,cumprod,Пассажирские,Грузовые,Грузовых на подъезд,Пассажирских на подъезд,Газоснабжение_dummy,Спортивная площадка binary,Детская площадка binary,PCA_Component
301790.0,2021-09-01,301 790 ₽/м²,13,"Москва, улица Островитянова, 9К4",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9%D0%9A4&totalArea=39.0&roomsCount=1&offerId=307912564&floor=floorLast&repairType=repairTypeEuro,2001,17,2.75,Железобетонные,6,"6 пассажирских, 6 грузовых",367.0,Нет,Нет,Да,Да,1060.0,1937.0,2549.0,Университет Дружбы Народов,Коньково,Беляево,1060.0,Университет Дружбы Народов,1937.0,Коньково,877.0,207102.66264068076,11447.0,13,23,2,9,3,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209%D0%9A4,1.4572,6,6,1.0,1.0,0,1,1,-0.6699026815083683
332742.0,2021-09-01,332 742 ₽/м²,19,"Москва, улица Академика Волгина, 8А",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+8%D0%90&totalArea=95.1&roomsCount=3&offerId=311908456&floor=floorTwo&repairType=repairTypeDesign,2010,20,3.0,Железобетонные,6,"10 пассажирских, 8 грузовых",429.0,Нет,Нет,Нет,Нет,825.0,1302.0,1837.0,Университет Дружбы Народов,Беляево,Воронцовская,825.0,Университет Дружбы Народов,1302.0,Беляево,477.0,228343.39829810595,11447.0,19,31,2,12,9,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%208%D0%90,1.4572,10,8,1.3333333333333333,1.6666666666666667,0,0,0,1.6030527053072836
241146.0,2021-09-01,241 146 ₽/м²,12,"Москва, улица Академика Волгина, 23К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C+23%D0%9A1&totalArea=60.0&roomsCount=3&offerId=306765780&floor=floorOne&repairType=repairTypeCosmetic,1968,9,2.64,Другие,7,10 пассажирских,251.0,Нет,Нет,Нет,Нет,614.0,1203.0,2229.0,Университет Дружбы Народов,Беляево,Коньково,614.0,Университет Дружбы Народов,1203.0,Беляево,589.0,165485.86329947846,11447.0,12,34,2,14,8,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%BE%D0%BB%D0%B3%D0%B8%D0%BD%D0%B0%2C%2023%D0%9A1,1.4572,10,0,0.0,1.4285714285714286,1,0,0,1.916711294720612
252841.0,2021-09-01,252 841 ₽/м²,40,"Москва, улица Теплый Стан, 14/2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+14%2F2&totalArea=44.4&roomsCount=2&offerId=301200222&floor=floorOther&repairType=repairTypeCosmetic,1975,9,2.64,Другие,16,16 пассажирских,575.0,Нет,Нет,Да,Нет,717.0,2290.0,3667.0,Генерала Тюленева,Тёплый Стан,Коньково,717.0,Генерала Тюленева,2290.0,Тёплый Стан,1573.0,173511.52895964863,11447.0,40,14,0,12,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%2014%2F2,1.4572,16,0,0.0,1.0,1,0,1,-0.0177565466720513
202667.0,2021-09-01,202 667 ₽/м²,83,"Москва, пос. Завода Мосрентген, улица Героя России Соломатина, 17",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D0%BF%D0%BE%D1%81.+%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0+%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D1%80%D0%BE%D1%8F+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8+%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C+17&totalArea=67.3&roomsCount=3&offerId=312621729&floor=floorOther&repairType=repairTypeEuro,1999,10,2.8,Железобетонные,2,2 пассажирских,80.0,Нет,Нет,Нет,Нет,1352.0,2834.0,4136.0,Тютчевская,Корниловская,Саларьево,1352.0,Тютчевская,4136.0,Саларьево,2784.0,139079.7419709031,11447.0,80,3,0,1,0,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D0%BF%D0%BE%D1%81.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D0%B0%20%D0%9C%D0%BE%D1%81%D1%80%D0%B5%D0%BD%D1%82%D0%B3%D0%B5%D0%BD%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D1%80%D0%BE%D1%8F%20%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%20%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%2C%2017,1.4572,2,0,0.0,1.0,0,0,0,-4.144710670958865
235187.0,2021-09-01,235 187 ₽/м²,54,"Москва, улица Генерала Тюленева, 7К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+7%D0%9A1&totalArea=61.0&roomsCount=3&offerId=311126074&floor=floorOther&repairType=repairTypeCosmetic,1973,9,2.64,Железобетонные,12,12 пассажирских,429.0,Нет,Нет,Да,Нет,598.0,1877.0,2194.0,Генерала Тюленева,Тютчевская,Тёплый Стан,598.0,Генерала Тюленева,2194.0,Тёплый Стан,1596.0,161396.51386220148,11447.0,54,14,0,11,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%207%D0%9A1,1.4572,12,0,0.0,1.0,1,0,1,0.4439507954604039
286521.0,2021-09-01,286 521 ₽/м²,1,"Москва, улица Саморы Машела, 6",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+6&totalArea=38.4&roomsCount=1&offerId=309089270&floor=floorOther&repairType=repairTypeDesign,2003,22,2.64,Другие,2,"4 пассажирских, 2 грузовых",166.0,Нет,Нет,Нет,Нет,881.0,2370.0,2957.0,Университет Дружбы Народов,Беляево,Тропарёво,881.0,Университет Дружбы Народов,2370.0,Беляево,1489.0,196624.34806478175,11447.0,1,21,3,6,3,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%206,1.4572,4,2,1.0,2.0,0,0,0,-1.18766341167546
245464.0,2021-09-01,245 464 ₽/м²,51,"Москва, улица Академика Варги, 28",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+28&totalArea=32.6&roomsCount=1&offerId=307775309&floor=floorOther&repairType=repairTypeDesign,1974,9,2.64,Другие,16,16 пассажирских,576.0,Нет,Нет,Да,Да,1484.0,1601.0,3235.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1484.0,Генерала Тюленева,1601.0,Тропарёво,117.0,168449.0804282185,11447.0,51,14,1,10,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%2028,1.4572,16,0,0.0,1.0,0,1,1,-0.4598813832429431
239777.0,2021-09-01,239 777 ₽/м²,3,"Москва, улица Обручева, 28К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C+28%D0%9A3&totalArea=52.5&roomsCount=3&offerId=307635407&floor=floorOther&repairType=repairTypeWithout,1966,16,2.65,Железобетонные,1,"1 пассажирский, 1 грузовой",111.0,Нет,Нет,Нет,Нет,978.0,1816.0,2680.0,Университет Дружбы Народов,Воронцовская,Новаторская,978.0,Университет Дружбы Народов,1816.0,Воронцовская,838.0,164546.3903376338,11447.0,3,29,2,11,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D0%B1%D1%80%D1%83%D1%87%D0%B5%D0%B2%D0%B0%2C%2028%D0%9A3,1.4572,1,1,1.0,1.0,0,0,0,0.6652999715405711
337100.0,2021-09-01,337 100 ₽/м²,47,"Москва, улица Академика Виноградова, 1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+1&totalArea=102.2&roomsCount=3&offerId=311371966&floor=floorOther&repairType=repairTypeEuro,2011,23,2.8,Железобетонные,5,"5 пассажирских, 5 грузовых",321.0,Нет,Нет,Да,Да,880.0,2434.0,3811.0,Генерала Тюленева,Тёплый Стан,Коньково,880.0,Генерала Тюленева,2434.0,Тёплый Стан,1554.0,231334.06533077132,11447.0,47,15,0,11,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C%201,1.4572,5,5,1.0,1.0,0,1,1,-0.3650236368884097
275816.0,2021-09-01,275 816 ₽/м²,23,"Москва, улица Островитянова, 9К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9%D0%9A1&totalArea=52.5&roomsCount=1&offerId=308770205&floor=floorOther&repairType=repairTypeCosmetic,2004,14,2.78,Другие,3,"3 пассажирских, 3 грузовых",156.0,Нет,Нет,Нет,Нет,1134.0,2121.0,2522.0,Университет Дружбы Народов,Коньково,Тропарёво,1134.0,Университет Дружбы Народов,2121.0,Коньково,987.0,189278.06752676365,11447.0,23,20,2,9,3,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209%D0%9A1,1.4572,3,3,1.0,1.0,0,0,0,-0.8293299049734663
316718.0,2021-09-01,316 718 ₽/м²,26,"Москва, улица Островитянова, 5К3",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+5%D0%9A3&totalArea=51.0&roomsCount=1&offerId=311125656&floor=floorOther&repairType=repairTypeEuro,2004,16,2.78,Железобетонные,4,"4 пассажирских, 4 грузовых",194.0,Нет,Нет,Да,Да,1317.0,2144.0,2423.0,Университет Дружбы Народов,Коньково,Тропарёво,1317.0,Университет Дружбы Народов,2144.0,Коньково,827.0,217346.96678561624,11447.0,26,24,3,10,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%205%D0%9A3,1.4572,4,4,1.0,1.0,0,1,1,0.1423433838566123
356313.0,2021-09-01,356 313 ₽/м²,79,"Москва, улица Островитянова, 11К1",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+11%D0%9A1&totalArea=120.0&roomsCount=4&offerId=303619557&floor=floorOther&repairType=repairTypeDesign,2004,16,3.0,Железобетонные,1,2 пассажирских,50.0,Нет,Нет,Нет,Нет,1241.0,1397.0,2357.0,Университет Дружбы Народов,Коньково,Беляево,1241.0,Университет Дружбы Народов,1397.0,Коньково,156.0,244518.94043370849,11447.0,77,21,1,8,2,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%2011%D0%9A1,1.4572,2,0,0.0,2.0,1,0,0,-1.31976194465242
210325.0,2021-09-01,210 325 ₽/м²,53,"Москва, улица Генерала Тюленева, 11",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0+%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C+11&totalArea=64.0&roomsCount=3&offerId=310743428&floor=floorOther&repairType=repairTypeCosmetic,1974,12,2.48,Другие,3,6 пассажирских,168.0,Нет,Нет,Да,Нет,534.0,1792.0,2085.0,Генерала Тюленева,Тютчевская,Тёплый Стан,534.0,Генерала Тюленева,2085.0,Тёплый Стан,1551.0,144335.02607740872,11447.0,53,14,0,11,10,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D0%B0%20%D0%A2%D1%8E%D0%BB%D0%B5%D0%BD%D0%B5%D0%B2%D0%B0%2C%2011,1.4572,6,0,0.0,2.0,0,0,1,0.4439507954604039
217938.0,2021-09-01,217 938 ₽/м²,25,"Москва, улица Островитянова, 9К5",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C+9%D0%9A5&totalArea=120.0&roomsCount=3&offerId=303870632&floor=floorOther&repairType=repairTypeCosmetic,2004,22,2.78,Железобетонные,2,"4 пассажирских, 2 грузовых",121.0,Нет,Нет,Нет,Нет,1317.0,2144.0,2423.0,Университет Дружбы Народов,Коньково,Тропарёво,1317.0,Университет Дружбы Народов,2144.0,Коньково,827.0,149559.42904199834,11447.0,25,22,3,9,3,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%82%D1%8F%D0%BD%D0%BE%D0%B2%D0%B0%2C%209%D0%9A5,1.4572,4,2,1.0,2.0,0,0,0,-0.5798801398674722
236916.0,2021-09-01,236 916 ₽/м²,49,"Москва, улица Академика Варги, 2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+2&totalArea=32.5&roomsCount=1&offerId=312295732&floor=floorOne&repairType=repairTypeEuro,1974,9,2.7,Железобетонные,16,16 пассажирских,575.0,Нет,Нет,Нет,Нет,1124.0,1655.0,2733.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1124.0,Генерала Тюленева,1655.0,Тропарёво,531.0,162583.03595937413,11447.0,49,14,1,10,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%202,1.4572,16,0,0.0,1.0,0,0,0,-0.4598813832429431
272727.0,2021-09-01,272 727 ₽/м²,50,"Москва, улица Академика Варги, 8",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+8&totalArea=65.6&roomsCount=3&offerId=312454781&floor=floorOther&repairType=repairTypeCosmetic,1974,12,2.7,Другие,3,6 пассажирских,142.0,Нет,Нет,Нет,Нет,1295.0,2301.0,2860.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1295.0,Генерала Тюленева,2301.0,Тропарёво,1006.0,187158.24869612957,11447.0,50,16,0,11,5,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%208,1.4572,6,0,0.0,2.0,0,0,0,-0.5274104391093386
254033.0,2021-10-01,254 033 ₽/м²,92,"Москва, улица Теплый Стан, 9К7",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+9%D0%9A7&totalArea=55.0&roomsCount=2&offerId=309582779&floor=floorTwo&repairType=repairTypeCosmetic,1978,16,2.48,Другие,4,8 пассажирских,249.0,Нет,Нет,Да,Нет,811.0,844.0,2413.0,Генерала Тюленева,Тёплый Стан,Тютчевская,811.0,Генерала Тюленева,844.0,Тёплый Стан,33.0,174329.53609662366,3829.0,89,13,0,14,7,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9%20%D0%A1%D1%82%D0%B0%D0%BD%2C%209%D0%9A7,1.4572,8,0,0.0,2.0,0,0,1,0.2988616214971081
271186.0,2021-10-01,271 186 ₽/м²,9,"Москва, улица Саморы Машела, 4К2",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+4%D0%9A2&totalArea=79.5&roomsCount=3&offerId=309254865&floor=floorOther&repairType=repairTypeEuro,2002,14,2.64,Железобетонные,3,"4 пассажирских, 2 грузовых",137.0,Нет,Нет,Нет,Нет,1060.0,2511.0,2809.0,Университет Дружбы Народов,Беляево,Тропарёво,1060.0,Университет Дружбы Народов,2511.0,Беляево,1451.0,186100.741147406,3829.0,9,20,3,8,4,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B%20%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C%204%D0%9A2,1.4572,4,2,0.6666666666666666,1.3333333333333333,0,0,0,-0.655516033463672
276565.0,2021-10-01,276 565 ₽/м²,51,"Москва, улица Академика Варги, 28",https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C+28&totalArea=32.6&roomsCount=1&offerId=307775309&floor=floorOther&repairType=repairTypeDesign,1974,9,2.64,Другие,16,16 пассажирских,576.0,Нет,Нет,Да,Да,1484.0,1601.0,3235.0,Генерала Тюленева,Тропарёво,Тёплый Стан,1484.0,Генерала Тюленева,1601.0,Тропарёво,117.0,189792.06697776556,3829.0,51,14,1,10,6,https://api.cian.ru/price-estimator/v2/get-infrastructure-nearby-block/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0%20%D0%92%D0%B0%D1%80%D0%B3%D0%B8%2C%2028,1.4572,16,0,0.0,1.0,0,1,1,-0.4598813832429431
